x,y,timestamp
-2.38269,0.589844,1.74135e+09
-2.37539,0.596068,1.74135e+09
-2.36811,0.601942,1.74135e+09
-2.36028,0.607982,1.74135e+09
-2.35256,0.613619,1.74135e+09
-2.34474,0.619016,1.74135e+09
-2.33674,0.624271,1.74135e+09
-2.32893,0.629126,1.74135e+09
-2.32047,0.634082,1.74135e+09
-2.31232,0.638562,1.74135e+09
-2.30378,0.643035,1.74135e+09
-2.29528,0.647187,1.74135e+09
-2.2867,0.651114,1.74135e+09
-2.27803,0.654813,1.74135e+09
-2.26926,0.658292,1.74135e+09
-2.26045,0.661536,1.74135e+09
-2.25153,0.664545,1.74135e+09
-2.24255,0.667322,1.74135e+09
-2.2335,0.669866,1.74135e+09
-2.22439,0.672171,1.74135e+09
-2.21523,0.674235,1.74135e+09
-2.206,0.676051,1.74135e+09
-2.19674,0.677616,1.74135e+09
-2.18743,0.678926,1.74135e+09
-2.17808,0.679976,1.74135e+09
-2.16871,0.680763,1.74135e+09
-2.15932,0.681283,1.74135e+09
-2.14991,0.681533,1.74135e+09
-2.1405,0.681509,1.74135e+09
-2.13109,0.681208,1.74135e+09
-2.12168,0.680628,1.74135e+09
-2.1123,0.679767,1.74135e+09
-2.10294,0.678623,1.74135e+09
-2.09362,0.677193,1.74135e+09
-2.08434,0.675477,1.74135e+09
-2.07511,0.673474,1.74135e+09
-2.06595,0.671184,1.74135e+09
-2.05686,0.668607,1.74135e+09
-2.04785,0.665743,1.74135e+09
-2.03893,0.662594,1.74135e+09
-2.03011,0.659161,1.74135e+09
-2.0214,0.655447,1.74135e+09
-2.01281,0.651453,1.74135e+09
-2.00435,0.647184,1.74135e+09
-1.99602,0.642642,1.74135e+09
-1.98785,0.637833,1.74135e+09
-1.97983,0.63276,1.74135e+09
-1.97197,0.627429,1.74135e+09
-1.96429,0.621845,1.74135e+09
-1.95678,0.616015,1.74135e+09
-1.94947,0.609944,1.74135e+09
-1.94235,0.60364,1.74135e+09
-1.93543,0.59711,1.74135e+09
-1.92872,0.590361,1.74135e+09
-1.92223,0.583401,1.74135e+09
-1.91595,0.576238,1.74135e+09
-1.9099,0.56888,1.74135e+09
-1.90408,0.561335,1.74135e+09
-1.8985,0.553612,1.74135e+09
-1.89315,0.54572,1.74135e+09
-1.88804,0.537667,1.74135e+09
-1.88318,0.529461,1.74135e+09
-1.87856,0.521112,1.74135e+09
-1.8742,0.512629,1.74135e+09
-1.87008,0.504019,1.74135e+09
-1.86622,0.495304,1.74135e+09
-1.86261,0.486475,1.74135e+09
-1.85926,0.477545,1.74135e+09
-1.85617,0.468538,1.74135e+09
-1.85331,0.459435,1.74135e+09
-1.85072,0.450258,1.74135e+09
-1.84837,0.441013,1.74135e+09
-1.84627,0.431726,1.74135e+09
-1.84443,0.422371,1.74135e+09
-1.84282,0.412996,1.74135e+09
-1.84146,0.403548,1.74135e+09
-1.84036,0.394335,1.74135e+09
-1.83945,0.384605,1.74135e+09
-1.83881,0.375364,1.74135e+09
-1.83838,0.36559,1.74135e+09
-1.83819,0.356088,1.74135e+09
-1.83823,0.34655,1.74135e+09
-1.83849,0.337044,1.74135e+09
-1.83896,0.327571,1.74135e+09
-1.83961,0.318382,1.74135e+09
-1.84056,0.308587,1.74135e+09
-1.84167,0.299149,1.74135e+09
-1.84298,0.289738,1.74135e+09
-1.8445,0.280359,1.74135e+09
-1.84611,0.271322,1.74135e+09
-1.8481,0.261773,1.74135e+09
-1.85015,0.252533,1.74135e+09
-1.85248,0.243282,1.74135e+09
-1.85494,0.234136,1.74135e+09
-1.85742,0.225192,1.74135e+09
-1.86024,0.216115,1.74135e+09
-1.86324,0.207117,1.74135e+09
-1.86637,0.198212,1.74135e+09
-1.86825,0.190199,1.74135e+09
-1.86808,0.188709,1.74135e+09
-1.86793,0.187796,1.74135e+09
-1.86778,0.186867,1.74135e+09
-1.86765,0.18592,1.74135e+09
-1.86753,0.184955,1.74135e+09
-1.86743,0.183974,1.74135e+09
-1.86734,0.182975,1.74135e+09
-1.86726,0.18196,1.74135e+09
-1.86721,0.180929,1.74135e+09
-1.86717,0.179882,1.74135e+09
-1.86714,0.17882,1.74135e+09
-1.86714,0.177744,1.74135e+09
-1.86716,0.176654,1.74135e+09
-1.86721,0.175551,1.74135e+09
-1.86728,0.174436,1.74135e+09
-1.86737,0.17331,1.74135e+09
-1.8675,0.172175,1.74135e+09
-1.86766,0.171033,1.74135e+09
-1.86785,0.169884,1.74135e+09
-1.86807,0.168732,1.74135e+09
-1.86834,0.167578,1.74135e+09
-1.86864,0.166425,1.74135e+09
-1.86899,0.165275,1.74135e+09
-1.86939,0.164132,1.74135e+09
-1.86984,0.162999,1.74135e+09
-1.86911,0.162754,1.74135e+09
-1.86712,0.163352,1.74135e+09
-1.86508,0.163902,1.74135e+09
-1.863,0.164409,1.74135e+09
-1.86087,0.164875,1.74135e+09
-1.8587,0.165304,1.74135e+09
-1.8565,0.165696,1.74135e+09
-1.85426,0.166056,1.74135e+09
-1.85198,0.166385,1.74135e+09
-1.84968,0.166686,1.74135e+09
-1.84735,0.166961,1.74135e+09
-1.84499,0.167212,1.74135e+09
-1.8426,0.16744,1.74135e+09
-1.84019,0.167646,1.74135e+09
-1.83775,0.167833,1.74135e+09
-1.83529,0.168001,1.74135e+09
-1.83281,0.168149,1.74135e+09
-1.8303,0.168279,1.74135e+09
-1.82777,0.168391,1.74135e+09
-1.82521,0.168485,1.74135e+09
-1.82518,0.168513,1.74135e+09
-1.82873,0.168516,1.74135e+09
-1.83225,0.168728,1.74135e+09
-1.83337,0.170257,1.74135e+09
-1.83073,0.173314,1.74135e+09
-1.82804,0.176357,1.74135e+09
-1.82532,0.17939,1.74135e+09
-1.82256,0.182417,1.74135e+09
-1.81979,0.185444,1.74135e+09
-1.81701,0.188474,1.74135e+09
-1.81422,0.191511,1.74135e+09
-1.81144,0.194558,1.74135e+09
-1.80866,0.197618,1.74135e+09
-1.80588,0.200694,1.74135e+09
-1.80312,0.203788,1.74135e+09
-1.80036,0.206901,1.74135e+09
-1.79761,0.210035,1.74135e+09
-1.79488,0.21319,1.74135e+09
-1.79215,0.216367,1.74135e+09
-1.78943,0.219564,1.74135e+09
-1.78671,0.22278,1.74135e+09
-1.78399,0.226011,1.74135e+09
-1.78127,0.229253,1.74135e+09
-1.77854,0.232501,1.74135e+09
-1.7758,0.235749,1.74135e+09
-1.77304,0.238987,1.74135e+09
-1.77027,0.242207,1.74135e+09
-1.76747,0.245397,1.74135e+09
-1.76463,0.248546,1.74135e+09
